season,weekday,weathersit,temp,atemp,hum,windspeed,cnt,time_of_day
Fall,4,Clear,7.98,5.9978,0.39,12.998,561,Evening
Fall,4,Clear,7.04,5.0012,0.49,11.0014,537,Evening
Fall,4,Clear,6.1,3.0014,0.52,12.998,344,Evening
Fall,4,Clear,6.1,3.998,0.52,11.0014,252,Night
Fall,4,Clear,4.22,1.9982,0.65,8.9981,208,Night
Fall,4,Clear,4.22,3.0014,0.7,6.0032,151,Night
Fall,4,Clear,5.16,5.0012,0.61,0,130,Night
Fall,5,Clear,4.22,1.0016,0.7,11.0014,52,Night
Fall,5,Clear,3.28,1.0016,0.7,6.0032,19,Night
Fall,5,Clear,3.28,3.0014,0.75,0,12,Night
Fall,5,Clear,3.28,3.0014,0.75,0,4,Night
Fall,5,Clear,2.34,1.9982,0.75,0,3,Night
Fall,5,Clear,1.4,1.0016,0.8,0,40,Morning
Fall,5,Clear,1.4,1.0016,0.86,0,106,Morning
Fall,5,Clear,2.34,1.9982,0.8,0,352,Morning
Fall,5,Mist,2.34,1.0016,0.8,6.0032,729,Morning
Fall,5,Clear,3.28,1.0016,0.75,6.0032,330,Morning
Fall,5,Mist,6.1,5.9978,0.65,0,169,Morning
Fall,5,Mist,7.98,7.001,0.53,6.0032,201,Morning
Fall,5,Mist,9.86,9.9974,0.46,0,268,Morning
Fall,5,Mist,10.8,11.0006,0.4,11.0014,262,Evening
Fall,5,Mist,10.8,11.0006,0.4,7.0015,251,Evening
Fall,5,Mist,11.74,11.9972,0.38,7.0015,296,Evening
Fall,5,Clear,10.8,11.0006,0.43,8.9981,405,Evening
Fall,5,Clear,8.92,7.001,0.5,12.998,582,Evening
Fall,5,Mist,7.98,7.9976,0.61,0,509,Evening
Fall,5,Clear,7.04,7.001,0.66,0,377,Evening
Fall,5,Clear,7.04,7.001,0.66,0,245,Night
Fall,5,Clear,6.1,5.0012,0.75,6.0032,183,Night
Fall,5,Clear,6.1,5.9978,0.75,0,163,Night
Fall,5,Mist,6.1,5.0012,0.75,6.0032,110,Night
Fall,6,Clear,4.22,3.998,0.81,0,108,Night
Fall,6,Clear,4.22,3.998,0.81,0,69,Night
Fall,6,Mist,4.22,3.998,0.81,0,50,Night
Fall,6,Mist,4.22,1.9982,0.81,8.9981,15,Night
Fall,6,Clear,4.22,3.0014,0.81,6.0032,5,Night
Fall,6,Clear,3.28,1.0016,0.87,6.0032,13,Morning
Fall,6,Clear,3.28,-0.0016,0.87,8.9981,27,Morning
Fall,6,Mist,3.28,-0.0016,0.87,8.9981,63,Morning
Fall,6,Mist,3.28,-0.0016,0.87,8.9981,144,Morning
Fall,6,Mist,4.22,-0.0016,0.93,16.9979,193,Morning
Fall,6,Mist,5.16,1.9982,0.89,11.0014,256,Morning
Fall,6,Mist,7.04,5.9978,0.76,7.0015,392,Morning
Fall,6,Mist,7.04,5.9978,0.81,6.0032,446,Morning
Fall,6,Mist,7.98,7.9976,0.76,0,509,Evening
Fall,6,Mist,8.92,9.0008,0.71,0,479,Evening
Fall,6,Mist,10.8,11.0006,0.62,0,484,Evening
Fall,6,Mist,9.86,9.9974,0.66,0,443,Evening
Fall,6,Mist,7.98,7.001,0.76,7.0015,320,Evening
Fall,6,Mist,7.98,7.9976,0.76,0,297,Evening
Fall,6,Mist,7.04,7.001,0.81,0,249,Evening
Fall,6,Clear,7.04,7.001,0.81,0,198,Night
Fall,6,Mist,6.1,5.9978,0.87,0,158,Night
Fall,6,Mist,6.1,5.9978,0.87,0,147,Night
Fall,6,Mist,7.04,7.001,0.81,0,126,Night
Fall,0,Mist,6.1,5.0012,0.87,6.0032,117,Night
Fall,0,Mist,6.1,5.0012,0.87,6.0032,94,Night
Fall,0,Mist,6.1,5.9978,0.87,0,74,Night
Fall,0,Mist,4.22,3.998,0.93,0,25,Night
Fall,0,Mist,4.22,3.998,0.93,0,7,Night
Fall,0,Mist,4.22,3.998,0.93,0,8,Morning
Fall,0,Mist,3.28,-0.0016,0.93,8.9981,16,Morning
Fall,0,Mist,3.28,-0.0016,0.93,8.9981,31,Morning
Fall,0,Mist,4.22,3.0014,0.93,6.0032,93,Morning
Fall,0,Mist,5.16,1.9982,0.93,11.0014,172,Morning
Fall,0,Mist,6.1,5.9978,0.87,0,293,Morning
Fall,0,Mist,7.04,5.0012,0.81,11.0014,355,Morning
Fall,0,Mist,7.98,5.9978,0.81,11.0014,520,Morning
Fall,0,Clear,10.8,11.0006,0.71,15.0013,431,Evening
Fall,0,Clear,12.68,13.0004,0.62,16.9979,473,Evening
Fall,0,Clear,12.68,13.0004,0.67,8.9981,417,Evening
Fall,0,Mist,12.68,13.0004,0.67,7.0015,443,Evening
Fall,0,Light Rain,10.8,11.0006,0.76,12.998,303,Evening
Fall,0,Mist,12.68,13.0004,0.72,7.0015,203,Evening
Fall,0,Mist,10.8,11.0006,0.82,12.998,174,Evening
Fall,0,Mist,11.74,11.9972,0.82,12.998,154,Night
Fall,0,Mist,12.68,13.0004,0.77,15.0013,99,Night
Fall,0,Mist,12.68,13.0004,0.77,12.998,96,Night
Fall,0,Mist,11.74,11.9972,0.82,8.9981,51,Night
Fall,1,Mist,11.74,11.9972,0.82,11.0014,21,Night
Fall,1,Clear,10.8,11.0006,0.82,8.9981,13,Night
Fall,1,Clear,11.74,11.9972,0.77,11.0014,10,Night
Fall,1,Clear,9.86,9.9974,0.87,0,8,Night
Fall,1,Clear,8.92,9.0008,0.93,0,5,Night
Fall,1,Clear,7.98,7.001,0.93,6.0032,38,Morning
Fall,1,Clear,8.92,9.0008,0.93,0,138,Morning
Fall,1,Mist,7.98,7.9976,0.93,0,396,Morning
Fall,1,Clear,8.92,9.0008,0.93,0,731,Morning
Fall,1,Clear,10.8,11.0006,0.87,6.0032,308,Morning
Fall,1,Clear,12.68,13.0004,0.77,8.9981,136,Morning
Fall,1,Clear,14.56,15.0002,0.77,8.9981,233,Morning
Fall,1,Clear,16.44,17,0.68,11.0014,268,Morning
Fall,1,Clear,19.26,20.003,0.56,6.0032,321,Evening
Fall,1,Clear,20.2,24.9992,0.53,0,260,Evening
Fall,1,Clear,20.2,24.9992,0.56,0,268,Evening
Fall,1,Clear,20.2,24.9992,0.53,8.9981,442,Evening
Fall,1,Clear,16.44,17,0.63,7.0015,708,Evening
Fall,1,Clear,15.5,15.9968,0.68,6.0032,692,Evening
Fall,1,Clear,15.5,15.9968,0.68,6.0032,471,Evening
Fall,1,Mist,13.62,13.997,0.77,0,300,Night
Fall,1,Clear,12.68,13.0004,0.82,12.998,221,Night
Fall,1,Clear,11.74,11.9972,0.82,7.0015,144,Night
Fall,1,Clear,11.74,11.9972,0.82,7.0015,102,Night
Fall,2,Clear,11.74,11.9972,0.88,7.0015,55,Night
Fall,2,Clear,11.74,11.9972,0.82,7.0015,25,Night
Fall,2,Clear,11.74,11.9972,0.88,6.0032,8,Night
Fall,2,Mist,10.8,11.0006,0.87,8.9981,4,Night
Fall,2,Mist,10.8,11.0006,0.87,8.9981,7,Night
Fall,2,Mist,12.68,13.0004,0.88,0,46,Morning
Fall,2,Mist,8.92,9.0008,0.93,0,153,Morning
Fall,2,Clear,11.74,11.9972,0.88,8.9981,502,Morning
Fall,2,Mist,12.68,13.0004,0.88,11.0014,721,Morning
Fall,2,Clear,13.62,13.997,0.82,7.0015,336,Morning
Fall,2,Clear,13.62,13.997,0.82,12.998,156,Morning
Fall,2,Clear,14.56,15.0002,0.77,12.998,207,Morning
Fall,2,Clear,16.44,17,0.68,12.998,312,Morning
Fall,2,Mist,17.38,18.0032,0.64,11.0014,272,Evening
Fall,2,Mist,19.26,20.003,0.56,15.0013,270,Evening
Fall,2,Mist,20.2,24.9992,0.49,16.9979,300,Evening
Fall,2,Clear,19.26,20.003,0.49,19.0012,435,Evening
Fall,2,Clear,16.44,17,0.59,15.0013,743,Evening
Fall,2,Clear,15.5,15.9968,0.63,15.0013,731,Evening
Fall,2,Clear,14.56,15.0002,0.67,15.0013,460,Evening
Fall,2,Mist,15.5,15.9968,0.63,15.0013,306,Night
Fall,2,Mist,15.5,15.9968,0.63,16.9979,280,Night
Fall,2,Mist,15.5,15.9968,0.63,19.9995,181,Night
Fall,2,Clear,14.56,15.0002,0.67,16.9979,96,Night
Fall,3,Clear,15.5,15.9968,0.59,19.0012,37,Night
Fall,3,Clear,16.44,17,0.55,22.0028,11,Night
Fall,3,Clear,13.62,13.997,0.67,11.0014,9,Night
Fall,3,Clear,14.56,15.0002,0.67,8.9981,7,Night
Fall,3,Clear,15.5,15.9968,0.63,30.0026,10,Night
Fall,3,Clear,15.5,15.9968,0.59,19.0012,49,Morning
Fall,3,Light Rain,14.56,15.0002,0.55,26.0027,124,Morning
Fall,3,Light Rain,13.62,13.997,0.59,19.9995,398,Morning
Fall,3,Mist,12.68,13.0004,0.58,19.0012,759,Morning
Fall,3,Mist,12.68,13.0004,0.51,15.0013,388,Morning
Fall,3,Mist,12.68,13.0004,0.47,23.9994,141,Morning
Fall,3,Clear,12.68,13.0004,0.44,19.0012,172,Morning
Fall,3,Clear,12.68,13.0004,0.41,19.0012,232,Morning
Fall,3,Clear,13.62,13.997,0.41,19.0012,214,Evening
Fall,3,Clear,14.56,15.0002,0.33,32.9975,218,Evening
Fall,3,Clear,14.56,15.0002,0.33,19.0012,285,Evening
Fall,3,Clear,13.62,13.997,0.33,19.0012,377,Evening
Fall,3,Clear,12.68,13.0004,0.35,19.0012,605,Evening
Fall,3,Clear,11.74,11.9972,0.35,30.0026,609,Evening
Fall,3,Clear,9.86,9.9974,0.43,23.9994,414,Evening
Fall,3,Clear,7.98,3.998,0.46,26.0027,293,Night
Fall,3,Clear,7.98,3.998,0.46,27.9993,198,Night
Fall,3,Clear,7.04,3.0014,0.45,26.0027,105,Night
Fall,3,Clear,6.1,1.9982,0.49,26.0027,74,Night
Fall,4,Clear,4.22,-0.0016,0.48,19.0012,44,Night
Fall,4,Clear,4.22,-0.0016,0.48,19.0012,16,Night
Fall,4,Clear,3.28,-2.0014,0.52,19.0012,9,Night
Fall,4,Clear,2.34,-0.9982,0.55,12.998,2,Night
Fall,4,Clear,2.34,-2.0014,0.55,19.9995,9,Night
Fall,4,Clear,2.34,-2.0014,0.55,19.0012,32,Morning
Fall,4,Clear,2.34,-2.0014,0.55,19.9995,124,Morning
Fall,4,Clear,2.34,-2.0014,0.51,19.9995,389,Morning
Fall,4,Clear,2.34,-2.0014,0.51,19.9995,659,Morning
Fall,4,Clear,3.28,-0.9982,0.48,12.998,276,Morning
Fall,4,Clear,3.28,-0.9982,0.52,12.998,145,Morning
Fall,4,Clear,4.22,1.0016,0.48,11.0014,178,Morning
Fall,4,Clear,5.16,5.0012,0.41,0,235,Morning
Fall,4,Clear,6.1,5.9978,0.39,0,245,Evening
Fall,4,Clear,6.1,5.0012,0.42,6.0032,212,Evening
Fall,4,Clear,7.04,7.001,0.39,0,270,Evening
Fall,4,Clear,7.04,7.001,0.42,0,331,Evening
Fall,4,Clear,6.1,5.0012,0.45,7.0015,617,Evening
Fall,4,Clear,5.16,1.9982,0.45,11.0014,565,Evening
Fall,4,Clear,4.22,1.0016,0.6,12.998,373,Evening
Fall,4,Mist,3.28,1.0016,0.6,7.0015,227,Night
Fall,4,Mist,3.28,-0.0016,0.6,8.9981,191,Night
Fall,4,Clear,3.28,-0.0016,0.65,11.0014,133,Night
Fall,4,Clear,3.28,-0.0016,0.65,11.0014,93,Night
Fall,5,Clear,3.28,1.0016,0.7,7.0015,48,Night
Fall,5,Mist,3.28,-0.9982,0.7,12.998,28,Night
Fall,5,Mist,4.22,1.9982,0.7,8.9981,11,Night
Fall,5,Mist,4.22,1.0016,0.81,12.998,5,Night
Fall,5,Clear,4.22,1.9982,0.75,7.0015,10,Night
Fall,5,Mist,4.22,1.9982,0.81,7.0015,26,Morning
Fall,5,Mist,5.16,1.9982,0.75,11.0014,84,Morning
Fall,5,Light Rain,5.16,1.9982,0.81,11.0014,215,Morning
Fall,5,Mist,6.1,3.0014,0.75,12.998,441,Morning
Fall,5,Mist,6.1,3.998,0.81,8.9981,301,Morning
Fall,5,Mist,7.04,5.0012,0.76,11.0014,166,Morning
Fall,5,Mist,7.04,5.0012,0.76,12.998,203,Morning
Fall,5,Mist,7.98,5.9978,0.71,12.998,240,Morning
Fall,5,Mist,8.92,7.001,0.66,8.9981,220,Evening
Fall,5,Mist,8.92,7.001,0.71,11.0014,215,Evening
Fall,5,Mist,8.92,7.001,0.71,11.0014,303,Evening
Fall,5,Clear,8.92,7.001,0.76,8.9981,375,Evening
Fall,5,Mist,9.86,9.9974,0.66,0,568,Evening
Fall,5,Mist,9.86,9.9974,0.71,7.0015,498,Evening
Fall,5,Mist,9.86,9.9974,0.76,0,352,Evening
Fall,5,Light Rain,9.86,9.9974,0.76,7.0015,241,Night
Fall,5,Mist,8.92,7.9976,0.93,7.0015,171,Night
Fall,5,Mist,8.92,7.9976,0.93,6.0032,165,Night
Fall,5,Mist,8.92,7.9976,0.93,6.0032,122,Night
Fall,6,Mist,8.92,7.9976,0.93,6.0032,103,Night
Fall,6,Mist,8.92,7.001,0.93,8.9981,100,Night
Fall,6,Mist,8.92,7.001,0.93,8.9981,70,Night
Fall,6,Mist,8.92,7.9976,0.93,7.0015,29,Night
Fall,6,Mist,8.92,9.0008,0.93,0,12,Night
Fall,6,Mist,8.92,7.9976,0.93,7.0015,6,Morning
Fall,6,Mist,8.92,7.9976,0.93,7.0015,20,Morning
Fall,6,Mist,8.92,7.9976,1,6.0032,39,Morning
Fall,6,Mist,9.86,9.9974,0.94,6.0032,111,Morning
Fall,6,Mist,9.86,9.9974,0.94,0,170,Morning
Fall,6,Mist,10.8,11.0006,0.87,8.9981,287,Morning
Fall,6,Mist,10.8,11.0006,0.87,7.0015,404,Morning
Fall,6,Mist,10.8,11.0006,0.87,15.0013,486,Morning
Fall,6,Mist,10.8,11.0006,0.87,11.0014,547,Evening
Fall,6,Mist,10.8,11.0006,0.87,19.0012,542,Evening
Fall,6,Clear,11.74,11.9972,0.82,11.0014,541,Evening
Fall,6,Clear,11.74,11.9972,0.82,11.0014,507,Evening
Fall,6,Clear,9.86,9.9974,0.87,8.9981,345,Evening
Fall,6,Clear,10.8,11.0006,0.87,7.0015,304,Evening
Fall,6,Clear,10.8,11.0006,0.87,0,246,Evening
Fall,6,Mist,8.92,9.0008,1,0,182,Night
Fall,6,Mist,8.92,9.0008,1,0,209,Night
Fall,6,Mist,9.86,9.9974,0.94,7.0015,160,Night
Fall,6,Mist,10.8,11.0006,0.94,0,162,Night
Fall,0,Mist,10.8,11.0006,0.87,8.9981,118,Night
Fall,0,Mist,10.8,11.0006,0.87,7.0015,102,Night
Fall,0,Mist,10.8,11.0006,0.87,7.0015,78,Night
Fall,0,Mist,10.8,11.0006,0.87,7.0015,48,Night
Fall,0,Mist,10.8,11.0006,0.94,7.0015,12,Night
Fall,0,Mist,10.8,11.0006,0.87,7.0015,8,Morning
Fall,0,Light Rain,10.8,11.0006,0.94,7.0015,6,Morning
Fall,0,Light Rain,10.8,11.0006,0.87,15.0013,23,Morning
Fall,0,Light Rain,10.8,11.0006,0.87,11.0014,69,Morning
Fall,0,Mist,10.8,11.0006,0.87,16.9979,103,Morning
Fall,0,Mist,10.8,11.0006,0.87,19.0012,219,Morning
Fall,0,Mist,10.8,11.0006,0.87,19.9995,250,Morning
Fall,0,Mist,10.8,11.0006,0.82,19.9995,315,Morning
Fall,0,Mist,9.86,9.9974,0.87,19.0012,285,Evening
Fall,0,Mist,9.86,9.9974,0.87,12.998,232,Evening
Fall,0,Light Rain,8.92,7.001,0.93,11.0014,225,Evening
Fall,0,Light Rain,8.92,7.001,0.93,11.0014,253,Evening
Fall,0,Light Rain,8.92,7.001,0.93,8.9981,229,Evening
Fall,0,Light Rain,8.92,7.9976,0.93,6.0032,198,Evening
Fall,0,Light Rain,9.86,9.9974,0.94,6.0032,122,Evening
Fall,0,Light Rain,8.92,7.9976,1,6.0032,108,Night
Fall,0,Mist,8.92,7.9976,1,7.0015,96,Night
Fall,0,Light Rain,8.92,7.9976,0.93,7.0015,78,Night
Fall,0,Light Rain,8.92,7.9976,1,6.0032,51,Night
Fall,1,Light Rain,8.92,7.9976,1,6.0032,20,Night
Fall,1,Mist,8.92,9.0008,1,0,4,Night
Fall,1,Mist,9.86,9.9974,0.94,7.0015,5,Night
Fall,1,Mist,9.86,9.9974,0.94,7.0015,4,Night
Fall,1,Mist,9.86,9.9974,0.94,7.0015,12,Night
Fall,1,Mist,9.86,9.9974,0.94,7.0015,27,Morning
Fall,1,Mist,9.86,9.9974,0.94,11.0014,123,Morning
Fall,1,Mist,9.86,9.9974,0.94,16.9979,294,Morning
Fall,1,Mist,11.74,11.9972,1,16.9979,584,Morning
Fall,1,Mist,11.74,11.9972,1,15.0013,284,Morning
Fall,1,Mist,12.68,13.0004,0.94,15.0013,133,Morning
Fall,1,Light Rain,13.62,13.997,0.94,15.0013,134,Morning
Fall,1,Light Rain,12.68,13.0004,1,15.0013,173,Morning
Fall,1,Light Rain,12.68,13.0004,1,15.0013,220,Evening
Fall,1,Mist,15.5,15.9968,0.94,15.0013,210,Evening
Fall,1,Mist,15.5,15.9968,0.87,11.0014,236,Evening
Fall,1,Mist,15.5,15.9968,0.88,7.0015,345,Evening
Fall,1,Mist,14.56,15.0002,0.82,19.0012,616,Evening
Fall,1,Mist,13.62,13.997,0.88,19.0012,564,Evening
Fall,1,Clear,16.44,17,0.77,19.0012,427,Evening
Fall,1,Clear,13.62,13.997,0.88,16.9979,300,Night
Fall,1,Mist,13.62,13.997,0.94,12.998,245,Night
Fall,1,Mist,15.5,15.9968,0.82,15.0013,126,Night
Fall,1,Clear,13.62,13.997,0.88,16.9979,84,Night
Fall,2,Light Rain,13.62,13.997,0.77,31.0009,31,Night
Fall,2,Clear,11.74,11.9972,0.71,30.0026,8,Night
Fall,2,Mist,10.8,11.0006,0.66,22.0028,1,Night
Fall,2,Light Rain,8.92,5.9978,0.76,19.0012,3,Night
Fall,2,Mist,7.98,5.0012,0.76,19.0012,8,Night
Fall,2,Light Rain,7.98,3.998,0.71,22.0028,41,Morning
Fall,2,Mist,7.98,3.998,0.71,19.9995,118,Morning
Fall,2,Clear,7.98,3.998,0.66,27.9993,380,Morning
Fall,2,Mist,7.98,3.998,0.61,19.9995,724,Morning
Fall,2,Clear,7.98,3.998,0.61,26.0027,334,Morning
Fall,2,Clear,8.92,5.9978,0.57,22.0028,154,Morning
Fall,2,Mist,8.92,5.9978,0.53,23.9994,173,Morning
Fall,2,Mist,8.92,5.0012,0.53,30.0026,226,Morning
Fall,2,Mist,9.86,9.9974,0.5,15.0013,254,Evening
Fall,2,Mist,9.86,9.9974,0.5,15.0013,204,Evening
Fall,2,Mist,9.86,9.9974,0.5,15.0013,270,Evening
Fall,2,Mist,9.86,9.9974,0.5,15.0013,358,Evening
Fall,2,Clear,7.04,3.998,0.53,15.0013,601,Evening
Fall,2,Clear,7.04,3.998,0.53,15.0013,546,Evening
Fall,2,Clear,7.04,3.998,0.53,15.0013,433,Evening
Fall,2,Clear,7.04,3.998,0.53,15.0013,257,Night
Fall,2,Clear,7.04,5.0012,0.53,12.998,207,Night
Fall,2,Clear,6.1,3.0014,0.56,15.0013,106,Night
Fall,2,Clear,6.1,3.0014,0.52,15.0013,64,Night
Fall,3,Clear,6.1,3.998,0.52,11.0014,34,Night
Fall,3,Clear,5.16,1.9982,0.61,15.0013,21,Night
Fall,3,Clear,5.16,1.9982,0.56,11.0014,9,Night
Fall,3,Clear,4.22,1.9982,0.6,8.9981,10,Night
Fall,3,Clear,4.22,3.998,0.6,0,4,Night
Fall,3,Clear,4.22,1.0016,0.6,12.998,37,Morning
Fall,3,Mist,4.22,-0.0016,0.6,16.9979,128,Morning
Fall,3,Mist,4.22,1.0016,0.6,12.998,369,Morning
Fall,3,Mist,4.22,1.0016,0.65,11.0014,688,Morning
Fall,3,Mist,5.16,3.0014,0.61,8.9981,285,Morning
Fall,3,Mist,6.1,3.998,0.56,11.0014,136,Morning
Fall,3,Mist,7.04,3.998,0.49,15.0013,172,Morning
Fall,3,Mist,7.98,7.9976,0.42,0,232,Morning
Fall,3,Mist,7.98,7.9976,0.42,0,238,Evening
Fall,3,Mist,7.98,7.9976,0.46,0,225,Evening
Fall,3,Mist,7.98,7.001,0.46,7.0015,228,Evening
Fall,3,Mist,7.98,5.9978,0.46,8.9981,329,Evening
Fall,3,Mist,7.04,3.998,0.53,15.0013,561,Evening
Fall,3,Mist,7.04,3.998,0.49,15.0013,540,Evening
Fall,3,Mist,6.1,3.0014,0.56,15.0013,402,Evening
Fall,3,Clear,6.1,3.0014,0.52,19.0012,268,Night
Fall,3,Mist,6.1,3.0014,0.52,16.9979,202,Night
Fall,3,Mist,6.1,3.0014,0.52,15.0013,122,Night
Fall,3,Mist,5.16,1.9982,0.56,15.0013,79,Night
Fall,4,Mist,5.16,1.9982,0.52,15.0013,32,Night
Fall,4,Mist,5.16,1.0016,0.52,19.0012,23,Night
Fall,4,Mist,4.22,-0.0016,0.56,16.9979,8,Night
Fall,4,Mist,4.22,-0.0016,0.56,19.0012,2,Night
Fall,4,Mist,4.22,1.0016,0.56,12.998,8,Night
Fall,4,Mist,4.22,1.0016,0.56,11.0014,33,Morning
Fall,4,Clear,4.22,-0.0016,0.56,16.9979,114,Morning
Fall,4,Clear,3.28,-0.9982,0.6,15.0013,385,Morning
Fall,4,Clear,3.28,-0.9982,0.6,12.998,679,Morning
Fall,4,Clear,5.16,1.9982,0.52,16.9979,325,Morning
Fall,4,Clear,7.04,3.998,0.45,19.0012,167,Morning
Fall,4,Clear,7.98,5.0012,0.42,16.9979,189,Morning
Fall,4,Clear,8.92,5.9978,0.4,16.9979,282,Morning
Fall,4,Clear,8.92,7.001,0.34,12.998,271,Evening
Fall,4,Clear,8.92,7.001,0.34,11.0014,242,Evening
Fall,4,Clear,8.92,7.001,0.34,8.9981,280,Evening
Fall,4,Clear,7.98,7.001,0.39,7.0015,406,Evening
Fall,4,Clear,7.04,5.9978,0.42,7.0015,550,Evening
Fall,4,Clear,7.04,5.9978,0.42,7.0015,466,Evening
Fall,4,Clear,6.1,3.998,0.45,11.0014,348,Evening
Fall,4,Clear,6.1,5.9978,0.45,0,241,Night
Fall,4,Clear,5.16,5.0012,0.48,0,213,Night
Fall,4,Clear,4.22,3.0014,0.6,6.0032,148,Night
Fall,4,Clear,4.22,3.998,0.6,0,120,Night
Fall,5,Clear,2.34,1.0016,0.64,6.0032,47,Night
Fall,5,Clear,2.34,1.0016,0.69,6.0032,26,Night
Fall,5,Clear,2.34,1.9982,0.69,0,9,Night
Fall,5,Clear,1.4,-0.9982,0.69,7.0015,12,Night
Fall,5,Clear,1.4,-0.9982,0.75,6.0032,10,Night
Fall,5,Clear,1.4,-0.9982,0.69,7.0015,34,Morning
Fall,5,Clear,-0.48,-4.0012,0.8,7.0015,113,Morning
Fall,5,Clear,1.4,-2.0014,0.72,7.0015,308,Morning
Fall,5,Clear,1.4,-0.9982,0.69,6.0032,636,Morning
Fall,5,Clear,3.28,-0.0016,0.75,8.9981,343,Morning
Fall,5,Clear,4.22,1.0016,0.81,12.998,190,Morning
Fall,5,Clear,7.04,3.998,0.65,12.998,211,Morning
Fall,5,Clear,8.92,7.001,0.5,12.998,273,Morning
Fall,5,Clear,8.92,7.001,0.5,15.0013,313,Evening
Fall,5,Clear,10.8,11.0006,0.43,12.998,299,Evening
Fall,5,Clear,10.8,11.0006,0.47,11.0014,309,Evening
Fall,5,Clear,9.86,9.9974,0.54,12.998,417,Evening
Fall,5,Clear,7.98,5.9978,0.57,11.0014,622,Evening
Fall,5,Clear,8.92,7.001,0.46,8.9981,455,Evening
Fall,5,Clear,7.98,7.001,0.53,6.0032,319,Evening
Fall,5,Clear,7.04,5.9978,0.61,8.9981,221,Night
Fall,5,Clear,6.1,3.998,0.75,11.0014,172,Night
Fall,5,Clear,5.16,3.0014,0.75,7.0015,138,Night
Fall,5,Clear,5.16,3.998,0.75,6.0032,134,Night
Fall,6,Clear,6.1,5.9978,0.7,0,94,Night
Fall,6,Mist,4.22,3.0014,0.81,6.0032,95,Night
Fall,6,Clear,4.22,3.998,0.81,0,69,Night
Fall,6,Mist,3.28,3.0014,0.81,0,23,Night
Fall,6,Mist,3.28,1.0016,0.87,7.0015,6,Night
Fall,6,Mist,4.22,3.998,0.75,0,3,Morning
Fall,6,Mist,3.28,3.0014,0.75,0,11,Morning
Fall,6,Mist,3.28,1.0016,0.75,6.0032,48,Morning
Fall,6,Mist,4.22,3.0014,0.75,6.0032,119,Morning
Fall,6,Clear,4.22,1.9982,0.75,7.0015,220,Morning
Fall,6,Clear,7.04,5.0012,0.61,11.0014,273,Morning
Fall,6,Clear,7.98,7.001,0.61,6.0032,393,Morning
Fall,6,Clear,9.86,9.9974,0.5,6.0032,453,Morning
Fall,6,Clear,9.86,9.9974,0.54,16.9979,456,Evening
Fall,6,Clear,10.8,11.0006,0.5,11.0014,426,Evening
Fall,6,Clear,11.74,11.9972,0.47,0,447,Evening
Fall,6,Clear,10.8,11.0006,0.5,8.9981,413,Evening
Fall,6,Clear,10.8,11.0006,0.5,15.0013,309,Evening
Fall,6,Clear,9.86,9.9974,0.58,11.0014,272,Evening
Fall,6,Clear,8.92,7.001,0.62,8.9981,257,Evening
Fall,6,Mist,8.92,7.001,0.57,12.998,201,Night
Fall,6,Clear,8.92,7.001,0.62,8.9981,184,Night
Fall,6,Clear,8.92,7.001,0.62,12.998,156,Night
Fall,6,Mist,8.92,7.001,0.62,8.9981,119,Night
Fall,0,Mist,8.92,9.0008,0.62,0,110,Night
Fall,0,Light Rain,7.98,7.001,0.76,7.0015,96,Night
Fall,0,Mist,7.98,7.001,0.87,6.0032,87,Night
Fall,0,Mist,7.98,5.9978,0.87,12.998,38,Night
Fall,0,Mist,7.98,7.9976,0.87,0,11,Night
Fall,0,Mist,7.98,7.9976,0.87,0,9,Morning
Fall,0,Mist,7.98,7.9976,0.87,0,6,Morning
Fall,0,Mist,7.98,7.001,0.87,6.0032,27,Morning
Fall,0,Mist,8.92,7.001,0.87,8.9981,88,Morning
Fall,0,Mist,8.92,7.001,0.87,8.9981,132,Morning
Fall,0,Mist,8.92,7.001,0.87,8.9981,257,Morning
Fall,0,Mist,8.92,7.001,0.87,8.9981,295,Morning
Fall,0,Mist,9.86,9.9974,0.82,12.998,417,Morning
Fall,0,Mist,9.86,9.9974,0.76,12.998,356,Evening
Fall,0,Mist,9.86,9.9974,0.76,8.9981,310,Evening
Fall,0,Mist,9.86,9.9974,0.82,7.0015,338,Evening
Fall,0,Mist,9.86,9.9974,0.82,7.0015,400,Evening
Fall,0,Mist,9.86,9.9974,0.82,7.0015,243,Evening
Fall,0,Light Rain,9.86,9.9974,0.82,7.0015,107,Evening
Fall,0,Clear,8.92,7.001,0.93,8.9981,109,Evening
Fall,0,Mist,9.86,9.9974,0.82,0,122,Night
Fall,0,Mist,8.92,9.0008,0.93,0,106,Night
Fall,0,Mist,10.8,11.0006,0.82,12.998,89,Night
Fall,0,Mist,8.92,7.001,0.93,8.9981,33,Night
Fall,1,Mist,9.86,9.9974,0.87,0,28,Night
Fall,1,Mist,9.86,9.9974,0.87,7.0015,15,Night
Fall,1,Mist,9.86,9.9974,0.94,0,5,Night
Fall,1,Mist,8.92,9.0008,0.93,0,3,Night
Fall,1,Light Rain,8.92,9.0008,1,0,5,Night
Fall,1,Mist,9.86,9.9974,0.87,0,24,Morning
Fall,1,Mist,8.92,7.001,0.93,8.9981,108,Morning
Fall,1,Mist,8.92,7.001,0.93,8.9981,319,Morning
Fall,1,Mist,9.86,9.9974,0.87,7.0015,592,Morning
Fall,1,Mist,10.8,11.0006,0.87,0,282,Morning
